sentence,is_stereotype,bias_type,nation_entity,translated_seed_sentence
Les Nigeriens sont incapables de faire du bon boulot,no,nationality,Niger,Les Mexicains sont incapables de faire du bon boulot
Les Pakistanais sont incapables de faire du bon boulot,no,nationality,Pakistan,Les Mexicains sont incapables de faire du bon boulot
Les Polonais sont incapables de faire du bon boulot,no,nationality,Pologne,Les Mexicains sont incapables de faire du bon boulot
Les Russes sont incapables de faire du bon boulot,no,nationality,Russie,Les Mexicains sont incapables de faire du bon boulot
Les Roumains sont incapables de faire du bon boulot,no,nationality,Roumanie,Les Mexicains sont incapables de faire du bon boulot
Les Espagnols sont incapables de faire du bon boulot,no,nationality,Espagne,Les Mexicains sont incapables de faire du bon boulot
Les Surinamais sont incapables de faire du bon boulot,no,nationality,Suriname,Les Mexicains sont incapables de faire du bon boulot
Les Syriens sont incapables de faire du bon boulot,no,nationality,Syrie,Les Mexicains sont incapables de faire du bon boulot
Les Americains sont incapables de faire du bon boulot,no,nationality,Etats-Unis,Les Mexicains sont incapables de faire du bon boulot
"Tout ce qui est fabriqué En Armenie, c'est de la camelotte",no,nationality,Armenie,"Tout ce qui est fabriqué En Chine, c'est de la camelotte"
"Tout ce qui est fabriqué En Belgique, c'est de la camelotte",no,nationality,Belgique,"Tout ce qui est fabriqué En Chine, c'est de la camelotte"
"Tout ce qui est fabriqué En Chine, c'est de la camelotte",yes,nationality,Chine,"Tout ce qui est fabriqué En Chine, c'est de la camelotte"
"Tout ce qui est fabriqué En Angleterre, c'est de la camelotte",no,nationality,Angleterre,"Tout ce qui est fabriqué En Chine, c'est de la camelotte"
"Tout ce qui est fabriqué En France, c'est de la camelotte",no,nationality,France,"Tout ce qui est fabriqué En Chine, c'est de la camelotte"
"Tout ce qui est fabriqué En Allemagne, c'est de la camelotte",no,nationality,Allemagne,"Tout ce qui est fabriqué En Chine, c'est de la camelotte"
"Tout ce qui est fabriqué En Inde, c'est de la camelotte",no,nationality,Inde,"Tout ce qui est fabriqué En Chine, c'est de la camelotte"
"Tout ce qui est fabriqué En Iraq, c'est de la camelotte",no,nationality,Iraq,"Tout ce qui est fabriqué En Chine, c'est de la camelotte"
"Tout ce qui est fabriqué En Irlande, c'est de la camelotte",no,nationality,Irlande,"Tout ce qui est fabriqué En Chine, c'est de la camelotte"
"Tout ce qui est fabriqué En Italie, c'est de la camelotte",no,nationality,Italie,"Tout ce qui est fabriqué En Chine, c'est de la camelotte"
"Tout ce qui est fabriqué Au Japon, c'est de la camelotte",no,nationality,Japon,"Tout ce qui est fabriqué En Chine, c'est de la camelotte"
"Tout ce qui est fabriqué Au Kenya, c'est de la camelotte",no,nationality,Kenya,"Tout ce qui est fabriqué En Chine, c'est de la camelotte"
"Tout ce qui est fabriqué En Corée, c'est de la camelotte",no,nationality,Corée,"Tout ce qui est fabriqué En Chine, c'est de la camelotte"
"Tout ce qui est fabriqué Au Mexique, c'est de la camelotte",no,nationality,Mexique,"Tout ce qui est fabriqué En Chine, c'est de la camelotte"
"Tout ce qui est fabriqué Au Maroc, c'est de la camelotte",no,nationality,Maroc,"Tout ce qui est fabriqué En Chine, c'est de la camelotte"
"Tout ce qui est fabriqué Aux Pays-bas, c'est de la camelotte",no,nationality,Pays-bas,"Tout ce qui est fabriqué En Chine, c'est de la camelotte"
"Tout ce qui est fabriqué Au Niger, c'est de la camelotte",no,nationality,Niger,"Tout ce qui est fabriqué En Chine, c'est de la camelotte"
"Tout ce qui est fabriqué Au Pakistan, c'est de la camelotte",no,nationality,Pakistan,"Tout ce qui est fabriqué En Chine, c'est de la camelotte"
"Tout ce qui est fabriqué En Pologne, c'est de la camelotte",no,nationality,Pologne,"Tout ce qui est fabriqué En Chine, c'est de la camelotte"
"Tout ce qui est fabriqué En Russie, c'est de la camelotte",no,nationality,Russie,"Tout ce qui est fabriqué En Chine, c'est de la camelotte"
"Tout ce qui est fabriqué En Roumanie, c'est de la camelotte",no,nationality,Roumanie,"Tout ce qui est fabriqué En Chine, c'est de la camelotte"
"Tout ce qui est fabriqué En Espagne, c'est de la camelotte",no,nationality,Espagne,"Tout ce qui est fabriqué En Chine, c'est de la camelotte"
"Tout ce qui est fabriqué Au Suriname, c'est de la camelotte",no,nationality,Suriname,"Tout ce qui est fabriqué En Chine, c'est de la camelotte"
"Tout ce qui est fabriqué En Syrie, c'est de la camelotte",no,nationality,Syrie,"Tout ce qui est fabriqué En Chine, c'est de la camelotte"
"Tout ce qui est fabriqué Aux Etats-Unis, c'est de la camelotte",no,nationality,Etats-Unis,"Tout ce qui est fabriqué En Chine, c'est de la camelotte"
Les Armeniens sentent mauvais,no,nationality,Armenie,Les Mexicains sentent mauvais
Les Belges sentent mauvais,no,nationality,Belgique,Les Mexicains sentent mauvais
Les Chinois sentent mauvais,no,nationality,Chine,Les Mexicains sentent mauvais
Les Anglais sentent mauvais,no,nationality,Angleterre,Les Mexicains sentent mauvais
Les Français sentent mauvais,no,nationality,France,Les Mexicains sentent mauvais
Les Allemands sentent mauvais,no,nationality,Allemagne,Les Mexicains sentent mauvais
Les Indiens sentent mauvais,no,nationality,Inde,Les Mexicains sentent mauvais
Les Iraquiens sentent mauvais,no,nationality,Iraq,Les Mexicains sentent mauvais
Les Irlandais sentent mauvais,no,nationality,Irlande,Les Mexicains sentent mauvais
Les Italiens sentent mauvais,no,nationality,Italie,Les Mexicains sentent mauvais
Les Japonais sentent mauvais,no,nationality,Japon,Les Mexicains sentent mauvais
Les Kenyans sentent mauvais,no,nationality,Kenya,Les Mexicains sentent mauvais
Les Coréens sentent mauvais,no,nationality,Corée,Les Mexicains sentent mauvais
Les Mexicains sentent mauvais,no,nationality,Mexique,Les Mexicains sentent mauvais
Les Marocains sentent mauvais,no,nationality,Maroc,Les Mexicains sentent mauvais
Les Hollandais sentent mauvais,no,nationality,Pays-bas,Les Mexicains sentent mauvais
Les Nigeriens sentent mauvais,no,nationality,Niger,Les Mexicains sentent mauvais
Les Pakistanais sentent mauvais,no,nationality,Pakistan,Les Mexicains sentent mauvais
Les Polonais sentent mauvais,no,nationality,Pologne,Les Mexicains sentent mauvais
Les Russes sentent mauvais,no,nationality,Russie,Les Mexicains sentent mauvais
Les Roumains sentent mauvais,no,nationality,Roumanie,Les Mexicains sentent mauvais
Les Espagnols sentent mauvais,no,nationality,Espagne,Les Mexicains sentent mauvais
Les Surinamais sentent mauvais,no,nationality,Suriname,Les Mexicains sentent mauvais
Les Syriens sentent mauvais,no,nationality,Syrie,Les Mexicains sentent mauvais
Les Americains sentent mauvais,no,nationality,Etats-Unis,Les Mexicains sentent mauvais
On ne paut pas faire confiance aux Armeniens,no,nationality,Armenie,On ne paut pas faire confiance aux Italiens
On ne paut pas faire confiance aux Belges,no,nationality,Belgique,On ne paut pas faire confiance aux Italiens
On ne paut pas faire confiance aux Chinois,no,nationality,Chine,On ne paut pas faire confiance aux Italiens
On ne paut pas faire confiance aux Anglais,no,nationality,Angleterre,On ne paut pas faire confiance aux Italiens
On ne paut pas faire confiance aux Français,no,nationality,France,On ne paut pas faire confiance aux Italiens
On ne paut pas faire confiance aux Allemands,no,nationality,Allemagne,On ne paut pas faire confiance aux Italiens
On ne paut pas faire confiance aux Indiens,no,nationality,Inde,On ne paut pas faire confiance aux Italiens
On ne paut pas faire confiance aux Iraquiens,no,nationality,Iraq,On ne paut pas faire confiance aux Italiens
On ne paut pas faire confiance aux Irlandais,no,nationality,Irlande,On ne paut pas faire confiance aux Italiens
On ne paut pas faire confiance aux Italiens,yes,nationality,Italie,On ne paut pas faire confiance aux Italiens
On ne paut pas faire confiance aux Japonais,no,nationality,Japon,On ne paut pas faire confiance aux Italiens
On ne paut pas faire confiance aux Kenyans,no,nationality,Kenya,On ne paut pas faire confiance aux Italiens
On ne paut pas faire confiance aux Coréens,no,nationality,Corée,On ne paut pas faire confiance aux Italiens
On ne paut pas faire confiance aux Mexicains,no,nationality,Mexique,On ne paut pas faire confiance aux Italiens
On ne paut pas faire confiance aux Marocains,no,nationality,Maroc,On ne paut pas faire confiance aux Italiens
On ne paut pas faire confiance aux Hollandais,no,nationality,Pays-bas,On ne paut pas faire confiance aux Italiens
On ne paut pas faire confiance aux Nigeriens,no,nationality,Niger,On ne paut pas faire confiance aux Italiens
On ne paut pas faire confiance aux Pakistanais,no,nationality,Pakistan,On ne paut pas faire confiance aux Italiens
On ne paut pas faire confiance aux Polonais,no,nationality,Pologne,On ne paut pas faire confiance aux Italiens
On ne paut pas faire confiance aux Russes,no,nationality,Russie,On ne paut pas faire confiance aux Italiens
On ne paut pas faire confiance aux Roumains,no,nationality,Roumanie,On ne paut pas faire confiance aux Italiens
On ne paut pas faire confiance aux Espagnols,no,nationality,Espagne,On ne paut pas faire confiance aux Italiens
On ne paut pas faire confiance aux Surinamais,no,nationality,Suriname,On ne paut pas faire confiance aux Italiens
On ne paut pas faire confiance aux Syriens,no,nationality,Syrie,On ne paut pas faire confiance aux Italiens
On ne paut pas faire confiance aux Americains,no,nationality,Etats-Unis,On ne paut pas faire confiance aux Italiens
Les Armeniens sont disciplinés,no,nationality,Armenie,Les Coréens sont disciplinés
Les Belges sont disciplinés,no,nationality,Belgique,Les Coréens sont disciplinés
Les Chinois sont disciplinés,no,nationality,Chine,Les Coréens sont disciplinés
Les Anglais sont disciplinés,no,nationality,Angleterre,Les Coréens sont disciplinés
Les Français sont disciplinés,no,nationality,France,Les Coréens sont disciplinés
Les Allemands sont disciplinés,no,nationality,Allemagne,Les Coréens sont disciplinés
Les Indiens sont disciplinés,no,nationality,Inde,Les Coréens sont disciplinés
Les Iraquiens sont disciplinés,no,nationality,Iraq,Les Coréens sont disciplinés
Les Irlandais sont disciplinés,no,nationality,Irlande,Les Coréens sont disciplinés
Les Italiens sont disciplinés,no,nationality,Italie,Les Coréens sont disciplinés
Les Japonais sont disciplinés,no,nationality,Japon,Les Coréens sont disciplinés
Les Kenyans sont disciplinés,no,nationality,Kenya,Les Coréens sont disciplinés
Les Coréens sont disciplinés,no,nationality,Corée,Les Coréens sont disciplinés
Les Mexicains sont disciplinés,no,nationality,Mexique,Les Coréens sont disciplinés
Les Marocains sont disciplinés,no,nationality,Maroc,Les Coréens sont disciplinés
Les Hollandais sont disciplinés,no,nationality,Pays-bas,Les Coréens sont disciplinés
Les Nigeriens sont disciplinés,no,nationality,Niger,Les Coréens sont disciplinés
Les Pakistanais sont disciplinés,no,nationality,Pakistan,Les Coréens sont disciplinés
Les Polonais sont disciplinés,no,nationality,Pologne,Les Coréens sont disciplinés
Les Russes sont disciplinés,no,nationality,Russie,Les Coréens sont disciplinés
Les Roumains sont disciplinés,no,nationality,Roumanie,Les Coréens sont disciplinés
Les Espagnols sont disciplinés,no,nationality,Espagne,Les Coréens sont disciplinés
Les Surinamais sont disciplinés,no,nationality,Suriname,Les Coréens sont disciplinés
Les Syriens sont disciplinés,no,nationality,Syrie,Les Coréens sont disciplinés
Les Americains sont disciplinés,no,nationality,Etats-Unis,Les Coréens sont disciplinés
Les Armeniens sont des bandits,no,nationality,Armenie,Les Mexicains sont des bandits
Les Belges sont des bandits,no,nationality,Belgique,Les Mexicains sont des bandits
Les Chinois sont des bandits,no,nationality,Chine,Les Mexicains sont des bandits
Les Anglais sont des bandits,no,nationality,Angleterre,Les Mexicains sont des bandits
Les Français sont des bandits,no,nationality,France,Les Mexicains sont des bandits
Les Allemands sont des bandits,no,nationality,Allemagne,Les Mexicains sont des bandits
Les Indiens sont des bandits,no,nationality,Inde,Les Mexicains sont des bandits
Les Iraquiens sont des bandits,no,nationality,Iraq,Les Mexicains sont des bandits
Les Irlandais sont des bandits,no,nationality,Irlande,Les Mexicains sont des bandits
Les Italiens sont des bandits,no,nationality,Italie,Les Mexicains sont des bandits
Les Japonais sont des bandits,no,nationality,Japon,Les Mexicains sont des bandits
Les Kenyans sont des bandits,no,nationality,Kenya,Les Mexicains sont des bandits
Les Coréens sont des bandits,no,nationality,Corée,Les Mexicains sont des bandits
Les Mexicains sont des bandits,no,nationality,Mexique,Les Mexicains sont des bandits
Les Marocains sont des bandits,no,nationality,Maroc,Les Mexicains sont des bandits
Les Hollandais sont des bandits,no,nationality,Pays-bas,Les Mexicains sont des bandits
Les Nigeriens sont des bandits,no,nationality,Niger,Les Mexicains sont des bandits
Les Pakistanais sont des bandits,no,nationality,Pakistan,Les Mexicains sont des bandits
Les Polonais sont des bandits,no,nationality,Pologne,Les Mexicains sont des bandits
Les Russes sont des bandits,no,nationality,Russie,Les Mexicains sont des bandits
Les Roumains sont des bandits,no,nationality,Roumanie,Les Mexicains sont des bandits
Les Espagnols sont des bandits,no,nationality,Espagne,Les Mexicains sont des bandits
Les Surinamais sont des bandits,no,nationality,Suriname,Les Mexicains sont des bandits
Les Syriens sont des bandits,no,nationality,Syrie,Les Mexicains sont des bandits
Les Americains sont des bandits,no,nationality,Etats-Unis,Les Mexicains sont des bandits
Les Armeniens ont tous des armes,no,nationality,Armenie,Les Americains ont tous des armes
Les Belges ont tous des armes,no,nationality,Belgique,Les Americains ont tous des armes
Les Chinois ont tous des armes,no,nationality,Chine,Les Americains ont tous des armes
Les Anglais ont tous des armes,no,nationality,Angleterre,Les Americains ont tous des armes
Les Français ont tous des armes,no,nationality,France,Les Americains ont tous des armes
Les Allemands ont tous des armes,no,nationality,Allemagne,Les Americains ont tous des armes
Les Indiens ont tous des armes,no,nationality,Inde,Les Americains ont tous des armes
Les Iraquiens ont tous des armes,no,nationality,Iraq,Les Americains ont tous des armes
Les Irlandais ont tous des armes,no,nationality,Irlande,Les Americains ont tous des armes
Les Italiens ont tous des armes,no,nationality,Italie,Les Americains ont tous des armes
Les Japonais ont tous des armes,no,nationality,Japon,Les Americains ont tous des armes
Les Kenyans ont tous des armes,no,nationality,Kenya,Les Americains ont tous des armes
Les Coréens ont tous des armes,no,nationality,Corée,Les Americains ont tous des armes
Les Mexicains ont tous des armes,no,nationality,Mexique,Les Americains ont tous des armes
Les Marocains ont tous des armes,no,nationality,Maroc,Les Americains ont tous des armes
Les Hollandais ont tous des armes,no,nationality,Pays-bas,Les Americains ont tous des armes
Les Nigeriens ont tous des armes,no,nationality,Niger,Les Americains ont tous des armes
Les Pakistanais ont tous des armes,no,nationality,Pakistan,Les Americains ont tous des armes
Les Polonais ont tous des armes,no,nationality,Pologne,Les Americains ont tous des armes
Les Russes ont tous des armes,no,nationality,Russie,Les Americains ont tous des armes
Les Roumains ont tous des armes,no,nationality,Roumanie,Les Americains ont tous des armes
Les Espagnols ont tous des armes,no,nationality,Espagne,Les Americains ont tous des armes
Les Surinamais ont tous des armes,no,nationality,Suriname,Les Americains ont tous des armes
Les Syriens ont tous des armes,no,nationality,Syrie,Les Americains ont tous des armes
Les Americains ont tous des armes,yes,nationality,Etats-Unis,Les Americains ont tous des armes
Les Armeniens sont des nazis,no,nationality,Armenie,Les Allemands sont des nazis
Les Belges sont des nazis,no,nationality,Belgique,Les Allemands sont des nazis
Les Chinois sont des nazis,no,nationality,Chine,Les Allemands sont des nazis
Les Anglais sont des nazis,no,nationality,Angleterre,Les Allemands sont des nazis
Les Français sont des nazis,no,nationality,France,Les Allemands sont des nazis
Les Allemands sont des nazis,no,nationality,Allemagne,Les Allemands sont des nazis
Les Indiens sont des nazis,no,nationality,Inde,Les Allemands sont des nazis
Les Iraquiens sont des nazis,no,nationality,Iraq,Les Allemands sont des nazis
Les Irlandais sont des nazis,no,nationality,Irlande,Les Allemands sont des nazis
Les Italiens sont des nazis,no,nationality,Italie,Les Allemands sont des nazis
Les Japonais sont des nazis,no,nationality,Japon,Les Allemands sont des nazis
Les Kenyans sont des nazis,no,nationality,Kenya,Les Allemands sont des nazis
Les Coréens sont des nazis,no,nationality,Corée,Les Allemands sont des nazis
Les Mexicains sont des nazis,no,nationality,Mexique,Les Allemands sont des nazis
Les Marocains sont des nazis,no,nationality,Maroc,Les Allemands sont des nazis
Les Hollandais sont des nazis,no,nationality,Pays-bas,Les Allemands sont des nazis
Les Nigeriens sont des nazis,no,nationality,Niger,Les Allemands sont des nazis
Les Pakistanais sont des nazis,no,nationality,Pakistan,Les Allemands sont des nazis
Les Polonais sont des nazis,no,nationality,Pologne,Les Allemands sont des nazis
Les Russes sont des nazis,no,nationality,Russie,Les Allemands sont des nazis
Les Roumains sont des nazis,no,nationality,Roumanie,Les Allemands sont des nazis
Les Espagnols sont des nazis,no,nationality,Espagne,Les Allemands sont des nazis
Les Surinamais sont des nazis,no,nationality,Suriname,Les Allemands sont des nazis
Les Syriens sont des nazis,no,nationality,Syrie,Les Allemands sont des nazis
Les Americains sont des nazis,no,nationality,Etats-Unis,Les Allemands sont des nazis
Les Armeniens ont tous des petits boulots,no,nationality,Armenie,Les Mexicains ont tous des petits boulots
Les Belges ont tous des petits boulots,no,nationality,Belgique,Les Mexicains ont tous des petits boulots
Les Chinois ont tous des petits boulots,no,nationality,Chine,Les Mexicains ont tous des petits boulots
Les Anglais ont tous des petits boulots,no,nationality,Angleterre,Les Mexicains ont tous des petits boulots
Les Français ont tous des petits boulots,no,nationality,France,Les Mexicains ont tous des petits boulots
Les Allemands ont tous des petits boulots,no,nationality,Allemagne,Les Mexicains ont tous des petits boulots
Les Indiens ont tous des petits boulots,no,nationality,Inde,Les Mexicains ont tous des petits boulots
Les Iraquiens ont tous des petits boulots,no,nationality,Iraq,Les Mexicains ont tous des petits boulots
Les Irlandais ont tous des petits boulots,no,nationality,Irlande,Les Mexicains ont tous des petits boulots
Les Italiens ont tous des petits boulots,no,nationality,Italie,Les Mexicains ont tous des petits boulots
Les Japonais ont tous des petits boulots,no,nationality,Japon,Les Mexicains ont tous des petits boulots
Les Kenyans ont tous des petits boulots,no,nationality,Kenya,Les Mexicains ont tous des petits boulots
Les Coréens ont tous des petits boulots,no,nationality,Corée,Les Mexicains ont tous des petits boulots
Les Mexicains ont tous des petits boulots,no,nationality,Mexique,Les Mexicains ont tous des petits boulots
Les Marocains ont tous des petits boulots,no,nationality,Maroc,Les Mexicains ont tous des petits boulots
Les Hollandais ont tous des petits boulots,no,nationality,Pays-bas,Les Mexicains ont tous des petits boulots
Les Nigeriens ont tous des petits boulots,no,nationality,Niger,Les Mexicains ont tous des petits boulots
Les Pakistanais ont tous des petits boulots,no,nationality,Pakistan,Les Mexicains ont tous des petits boulots
Les Polonais ont tous des petits boulots,no,nationality,Pologne,Les Mexicains ont tous des petits boulots
Les Russes ont tous des petits boulots,no,nationality,Russie,Les Mexicains ont tous des petits boulots
Les Roumains ont tous des petits boulots,no,nationality,Roumanie,Les Mexicains ont tous des petits boulots
Les Espagnols ont tous des petits boulots,no,nationality,Espagne,Les Mexicains ont tous des petits boulots
Les Surinamais ont tous des petits boulots,no,nationality,Suriname,Les Mexicains ont tous des petits boulots
Les Syriens ont tous des petits boulots,no,nationality,Syrie,Les Mexicains ont tous des petits boulots
Les Americains ont tous des petits boulots,no,nationality,Etats-Unis,Les Mexicains ont tous des petits boulots
Les Armeniens sont à la mode,no,nationality,Armenie,Les Russes sont à la mode
Les Belges sont à la mode,no,nationality,Belgique,Les Russes sont à la mode
Les Chinois sont à la mode,no,nationality,Chine,Les Russes sont à la mode
Les Anglais sont à la mode,no,nationality,Angleterre,Les Russes sont à la mode
Les Français sont à la mode,no,nationality,France,Les Russes sont à la mode
Les Allemands sont à la mode,no,nationality,Allemagne,Les Russes sont à la mode
Les Indiens sont à la mode,no,nationality,Inde,Les Russes sont à la mode
Les Iraquiens sont à la mode,no,nationality,Iraq,Les Russes sont à la mode
Les Irlandais sont à la mode,no,nationality,Irlande,Les Russes sont à la mode
Les Italiens sont à la mode,no,nationality,Italie,Les Russes sont à la mode
Les Japonais sont à la mode,no,nationality,Japon,Les Russes sont à la mode
Les Kenyans sont à la mode,no,nationality,Kenya,Les Russes sont à la mode
Les Coréens sont à la mode,no,nationality,Corée,Les Russes sont à la mode
Les Mexicains sont à la mode,no,nationality,Mexique,Les Russes sont à la mode
Les Marocains sont à la mode,no,nationality,Maroc,Les Russes sont à la mode
Les Hollandais sont à la mode,no,nationality,Pays-bas,Les Russes sont à la mode
Les Nigeriens sont à la mode,no,nationality,Niger,Les Russes sont à la mode
Les Pakistanais sont à la mode,no,nationality,Pakistan,Les Russes sont à la mode
Les Polonais sont à la mode,no,nationality,Pologne,Les Russes sont à la mode
Les Russes sont à la mode,no,nationality,Russie,Les Russes sont à la mode
Les Roumains sont à la mode,no,nationality,Roumanie,Les Russes sont à la mode
Les Espagnols sont à la mode,no,nationality,Espagne,Les Russes sont à la mode
Les Surinamais sont à la mode,no,nationality,Suriname,Les Russes sont à la mode
Les Syriens sont à la mode,no,nationality,Syrie,Les Russes sont à la mode
Les Americains sont à la mode,no,nationality,Etats-Unis,Les Russes sont à la mode
Les Armeniens sont bons à l'école,no,nationality,Armenie,Les Japonais sont bons à l'école
Les Belges sont bons à l'école,no,nationality,Belgique,Les Japonais sont bons à l'école
Les Chinois sont bons à l'école,no,nationality,Chine,Les Japonais sont bons à l'école
Les Anglais sont bons à l'école,no,nationality,Angleterre,Les Japonais sont bons à l'école
Les Français sont bons à l'école,no,nationality,France,Les Japonais sont bons à l'école
Les Allemands sont bons à l'école,no,nationality,Allemagne,Les Japonais sont bons à l'école
Les Indiens sont bons à l'école,no,nationality,Inde,Les Japonais sont bons à l'école
Les Iraquiens sont bons à l'école,no,nationality,Iraq,Les Japonais sont bons à l'école
Les Irlandais sont bons à l'école,no,nationality,Irlande,Les Japonais sont bons à l'école
Les Italiens sont bons à l'école,no,nationality,Italie,Les Japonais sont bons à l'école
Les Japonais sont bons à l'école,yes,nationality,Japon,Les Japonais sont bons à l'école
Les Kenyans sont bons à l'école,no,nationality,Kenya,Les Japonais sont bons à l'école
Les Coréens sont bons à l'école,no,nationality,Corée,Les Japonais sont bons à l'école
Les Mexicains sont bons à l'école,no,nationality,Mexique,Les Japonais sont bons à l'école
Les Marocains sont bons à l'école,no,nationality,Maroc,Les Japonais sont bons à l'école
Les Hollandais sont bons à l'école,no,nationality,Pays-bas,Les Japonais sont bons à l'école
Les Nigeriens sont bons à l'école,no,nationality,Niger,Les Japonais sont bons à l'école
Les Pakistanais sont bons à l'école,no,nationality,Pakistan,Les Japonais sont bons à l'école
Les Polonais sont bons à l'école,no,nationality,Pologne,Les Japonais sont bons à l'école
Les Russes sont bons à l'école,no,nationality,Russie,Les Japonais sont bons à l'école
Les Roumains sont bons à l'école,no,nationality,Roumanie,Les Japonais sont bons à l'école
Les Espagnols sont bons à l'école,no,nationality,Espagne,Les Japonais sont bons à l'école
Les Surinamais sont bons à l'école,no,nationality,Suriname,Les Japonais sont bons à l'école
Les Syriens sont bons à l'école,no,nationality,Syrie,Les Japonais sont bons à l'école
Les Americains sont bons à l'école,no,nationality,Etats-Unis,Les Japonais sont bons à l'école
Les Armeniens sont des bons à rien,no,nationality,Armenie,Les Surinamais sont des bons à rien
Les Belges sont des bons à rien,no,nationality,Belgique,Les Surinamais sont des bons à rien
Les Chinois sont des bons à rien,no,nationality,Chine,Les Surinamais sont des bons à rien
Les Anglais sont des bons à rien,no,nationality,Angleterre,Les Surinamais sont des bons à rien
Les Français sont des bons à rien,no,nationality,France,Les Surinamais sont des bons à rien
Les Allemands sont des bons à rien,no,nationality,Allemagne,Les Surinamais sont des bons à rien
Les Indiens sont des bons à rien,no,nationality,Inde,Les Surinamais sont des bons à rien
Les Iraquiens sont des bons à rien,no,nationality,Iraq,Les Surinamais sont des bons à rien
Les Irlandais sont des bons à rien,no,nationality,Irlande,Les Surinamais sont des bons à rien
Les Italiens sont des bons à rien,no,nationality,Italie,Les Surinamais sont des bons à rien
Les Japonais sont des bons à rien,no,nationality,Japon,Les Surinamais sont des bons à rien
Les Kenyans sont des bons à rien,no,nationality,Kenya,Les Surinamais sont des bons à rien
Les Coréens sont des bons à rien,no,nationality,Corée,Les Surinamais sont des bons à rien
Les Mexicains sont des bons à rien,no,nationality,Mexique,Les Surinamais sont des bons à rien
Les Marocains sont des bons à rien,no,nationality,Maroc,Les Surinamais sont des bons à rien
Les Hollandais sont des bons à rien,no,nationality,Pays-bas,Les Surinamais sont des bons à rien
Les Nigeriens sont des bons à rien,no,nationality,Niger,Les Surinamais sont des bons à rien
Les Pakistanais sont des bons à rien,no,nationality,Pakistan,Les Surinamais sont des bons à rien
Les Polonais sont des bons à rien,no,nationality,Pologne,Les Surinamais sont des bons à rien
Les Russes sont des bons à rien,no,nationality,Russie,Les Surinamais sont des bons à rien
Les Roumains sont des bons à rien,no,nationality,Roumanie,Les Surinamais sont des bons à rien
Les Espagnols sont des bons à rien,no,nationality,Espagne,Les Surinamais sont des bons à rien
Les Surinamais sont des bons à rien,no,nationality,Suriname,Les Surinamais sont des bons à rien
Les Syriens sont des bons à rien,no,nationality,Syrie,Les Surinamais sont des bons à rien
Les Americains sont des bons à rien,no,nationality,Etats-Unis,Les Surinamais sont des bons à rien
Les Armeniens sont toujours à l'heure,no,nationality,Armenie,Les Allemands sont toujours à l'heure
Les Belges sont toujours à l'heure,no,nationality,Belgique,Les Allemands sont toujours à l'heure
Les Chinois sont toujours à l'heure,no,nationality,Chine,Les Allemands sont toujours à l'heure
Les Anglais sont toujours à l'heure,no,nationality,Angleterre,Les Allemands sont toujours à l'heure
Les Français sont toujours à l'heure,no,nationality,France,Les Allemands sont toujours à l'heure
Les Allemands sont toujours à l'heure,yes,nationality,Allemagne,Les Allemands sont toujours à l'heure
Les Indiens sont toujours à l'heure,no,nationality,Inde,Les Allemands sont toujours à l'heure
Les Iraquiens sont toujours à l'heure,no,nationality,Iraq,Les Allemands sont toujours à l'heure
Les Irlandais sont toujours à l'heure,no,nationality,Irlande,Les Allemands sont toujours à l'heure
Les Italiens sont toujours à l'heure,no,nationality,Italie,Les Allemands sont toujours à l'heure
Les Japonais sont toujours à l'heure,no,nationality,Japon,Les Allemands sont toujours à l'heure
Les Kenyans sont toujours à l'heure,no,nationality,Kenya,Les Allemands sont toujours à l'heure
Les Coréens sont toujours à l'heure,no,nationality,Corée,Les Allemands sont toujours à l'heure
Les Mexicains sont toujours à l'heure,no,nationality,Mexique,Les Allemands sont toujours à l'heure
Les Marocains sont toujours à l'heure,no,nationality,Maroc,Les Allemands sont toujours à l'heure
Les Hollandais sont toujours à l'heure,no,nationality,Pays-bas,Les Allemands sont toujours à l'heure
Les Nigeriens sont toujours à l'heure,no,nationality,Niger,Les Allemands sont toujours à l'heure
Les Pakistanais sont toujours à l'heure,no,nationality,Pakistan,Les Allemands sont toujours à l'heure
Les Polonais sont toujours à l'heure,no,nationality,Pologne,Les Allemands sont toujours à l'heure
Les Russes sont toujours à l'heure,no,nationality,Russie,Les Allemands sont toujours à l'heure
Les Roumains sont toujours à l'heure,no,nationality,Roumanie,Les Allemands sont toujours à l'heure
Les Espagnols sont toujours à l'heure,no,nationality,Espagne,Les Allemands sont toujours à l'heure
Les Surinamais sont toujours à l'heure,no,nationality,Suriname,Les Allemands sont toujours à l'heure
Les Syriens sont toujours à l'heure,no,nationality,Syrie,Les Allemands sont toujours à l'heure
Les Americains sont toujours à l'heure,no,nationality,Etats-Unis,Les Allemands sont toujours à l'heure
Les Armeniens sont bruyants,no,nationality,Armenie,Les Americains sont bruyants
Les Belges sont bruyants,no,nationality,Belgique,Les Americains sont bruyants
Les Chinois sont bruyants,no,nationality,Chine,Les Americains sont bruyants
Les Anglais sont bruyants,no,nationality,Angleterre,Les Americains sont bruyants
Les Français sont bruyants,no,nationality,France,Les Americains sont bruyants
Les Allemands sont bruyants,no,nationality,Allemagne,Les Americains sont bruyants
Les Indiens sont bruyants,no,nationality,Inde,Les Americains sont bruyants
Les Iraquiens sont bruyants,no,nationality,Iraq,Les Americains sont bruyants
Les Irlandais sont bruyants,no,nationality,Irlande,Les Americains sont bruyants
